id,name
775,Enrique Begne
776,Christophe Gans
777,John Hillcoat
778,Simon Wincer
779,Monte Hellman
780,Tad Stones
781,Will Gluck
782,Joe Camp
783,James William Guercio
784,Norman Jewison
785,Norman Tokar
786,James Bobin
787,Ib Melchior
788,Ernest R. Dickerson
789,Steven Lisberger
790,Jean-Franois Richet
791,Gregory Nava
792,Gregory Hoblit
793,Chris Roberts
794,Martin Scorsese
795,Harold Becker
796,Ken Olin
797,Hiromasa Yonebayashi
798,Ted Post
799,Scott Kalvert
800,Terry Noss
801,Allan Dwan
802,Cedric Nicolas-Troyan
803,Richard Marquand
804,Carl Franklin
805,Edward Dmytryk
806,Dean Devlin
807,Karel Reisz
808,Anurag Basu
809,Josh C. Waller
810,Jack Smight
811,Jonathan Jakubowicz
812,Tim Miller
813,John Gray
814,Eran Riklis
815,Gregg Champion
816,Alex Cox
817,Spike Jonze
818,Burt Kennedy
819,James D.R. Hickox
820,Tony Richardson
821,Richard Raaphorst
822,Vijay Krishna Acharya
823,Gregg Bishop
824,Hae-sung Song
825,Clive Barker
826,Peter Faiman
827,Hideaki Anno
828,Christian Alvart
829,Patrick Gilmore
830,Rick Schroder
831,Sidney Poitier
832,Marcus Dunstan
833,Marcel Langenegger
834,Scott Waugh
835,Dick Powell
836,J.D. Dillard
837,Mark Steven Grove
838,Gary Goddard
839,Nicholas Ray
840,Kevin Gates
841,Hugo Rodrguez
842,John Stockwell
843,Tim Pope
844,Eric Valli
845,Mamoru Hosoda
846,Guillermo del Toro
847,Aaron Norris
848,Barry Sonnenfeld
849,Stuart McDonald
850,Mira Nair
851,Irvin Kershner
852,Yeon Sang-ho
853,John Farrow
854,Rob LaDuca
855,Oren Moverman
856,Andrey Konchalovskiy
857,lex de la Iglesia
858,Dean Semler
859,Joseph McGinty
860,Justin Meeks
861,Stephen Chow
862,Robert Radler
863,Robert Bresson
864,Franz Osten
865,Jeff Blyth
866,Espen Sandberg
867,Drew Pearce
868,Burt Reynolds
869,Jonathan Soler
870,La Pool
871,Gordon Chan
872,Charlie Bean
873,Abel Ferrara
874,John Irvin
875,Richard Pearce
876,Mark Goldblatt
877,Bert I. Gordon
878,Ralph Nelson
879,Kevin Hooks
880,Timothy Reckart
881,Brian Henson
882,Oxide Pang Chun
883,Michael Curtiz
884,Zal Batmanglij
885,Sanaa Hamri
886,James McTeigue
887,Steven Ramirez
888,Mark A.Z. Dipp
889,Joe Russo
890,Tim Johnson
891,Julian Fellowes
892,Scott Hicks
893,Curtis Hanson
894,Michael Salomon
895,Felix Herngren
896,Randall Rubin
897,Olivier Megaton
898,Werner Herzog
899,Peter Billingsley
900,Eric Styles
901,Christy Cabanne
902,Catherine Hardwicke
903,Steve Miner
904,Douglas Aarniokoski
905,Ben Stiller
906,Francis Veber
907,Jeff Burr
908,David Michd
909,Colin McIvor
910,Omid Nooshin
911,Penny Marshall
912,Wim Wenders
913,John Schlesinger
914,Anna Foerster
915,Rowland V. Lee
916,Majid Majidi
917,Ava DuVernay
918,Jean-Pierre Melville
919,Pieter Jan Brugge
920,Simon Hunter
921,Jorge Blanco
922,David Hackl
923,Luc Besson
924,Chen Kuo-fu
925,Jim Gillespie
926,Jim Taihuttu
927,Lewis Gilbert
928,Justin Lin
929,Ralph Bakshi
930,Jean-Paul Salom
931,Richard Williams
932,Russell Mulcahy
933,Harry O. Hoyt
934,Tadayoshi Yamamuro
935,Daniel Lusko
936,Georges Franju
937,Peter Lord
938,Peter Segal
939,Rohit Shetty
940,Gabor Csupo
941,Norberto Barba
942,Jean-Stphane Sauvaire
943,Anthony Bell
944,Seijun Suzuki
945,Andrew V. McLaglen
946,Laslo Benedek
947,Alan Johnson
948,Randal Kleiser
949,Kazuaki Kiriya
950,Shinsuke Sato
951,Christian Desmares
952,Chris Columbus
953,Taika Waititi
954,Edward Buzzell
955,Stanley Tong
956,Howard Deutch
957,Elliott Silverstein
958,Alan Taylor
959,Shawn Maurer
960,Chen Jin
961,Robert Duvall
962,Damon Dash
963,Adam Alleca
964,John Cassavetes
965,Gary McKendry
966,Jay Russell
967,Will Vinton
968,Josef von Sternberg
969,Sam Fell
970,George Dunning
971,George Cukor
972,Mathias Malzieu
973,Baz Luhrmann
974,Mikael Hfstrm
975,Brett Simon
976,Wych Kaosayananda
977,Erik Matti
978,Martin Koolhoven
979,Michael Mayer (VI)
980,Andrei Tarkovsky
981,Richard Loncraine
982,Richard Berry
983,Michael Cuesta
984,Rick Jacobson
985,Craig R. Baxley
986,Mo Ali
987,Bharat Nalluri
988,David Winning
989,Jackie Chan
990,Todd Phillips
991,Scott Leberecht
992,Jimmy Hayward
993,Philip G. Atwell
994,J Blakeson
995,Bernardo Bertolucci
996,George Lucas
997,Zacharias Kunuk
998,Felix Enriques Alcala
999,Sam Pillsbury
1000,Andrew Stanton
1001,Andrew Lauer
1002,Robert Harmon
1003,James Glickenhaus
1004,Damien Dante Wayans
1005,Steve Barron
1006,Carl Strathie
1007,Stephen Campenelli
1008,Eric Karson
1009,Breck Eisner
1010,Peter Medak
1011,John Lafia
1012,Lucky McKee
1013,Greg MacGillivray
1014,Jeremy Degruson
1015,Daniel Benmayor
1016,Vincent Sherman
1017,Adam Blaiklock
1018,Christopher Nolan
1019,Frederik Du Chau
1020,Marlon Brando
1021,Alex Garland
1022,Arch Oboler
1023,Leslie H. Martinson
1024,Thom Fitzgerald
1025,Christophe Barratier
1026,Darrell James Roodt
1027,Neil Jones
1028,Enrique Gato
1029,David L. Cunningham
1030,David Seltzer
1031,Feng Xiaogang
1032,Michael S. Bregman
1033,Todd Douglas Miller
1034,Paul Borghese
1035,Jiang Wen
1036,M. Night Shyamalan
